Id_juego,Nombre,Desarrollador,Año_lanzamiento,Género
688253,"BLUE REFLECTION - Bath Towels Set A (Hinako, Sarasa, Mao)","KOEI TECMO GAMES CO., LTD.",2017,['RPG']
688255,"BLUE REFLECTION - Bath Towels Set C (Lime, Fumio, Chihiro)","KOEI TECMO GAMES CO., LTD.",2017,['RPG']
688256,"BLUE REFLECTION - Bath Towels Set D (Sanae, Ako, Yuri)","KOEI TECMO GAMES CO., LTD.",2017,['RPG']
688257,"BLUE REFLECTION - Bath Towels Set E (Rin, Kaori, Rika)","KOEI TECMO GAMES CO., LTD.",2017,['RPG']
688254,"BLUE REFLECTION - Bath Towels Set B (Yuzu, Shihori, Kei)","KOEI TECMO GAMES CO., LTD.",2017,['RPG']
675351,X-Plane 11 - Add-on: Aerosoft - Airport Svolvaer,"Jo Erlend Sund,Simen Nygaard",2017,['Simulation']
718320,FoxyLand,BUG-Studio,2017,"['Adventure', 'Casual', 'Indie']"
722881,Senalux Level Pack 3,Pixel with Hat,2017,['Indie']
724060,DOA5LR Halloween Costumes 2017 Full Set,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2017,['Action']
556920,Equilibrium Of Divinity,Infernal Anvil Games,2017,"['Indie', 'RPG']"
410830,ARENA GODS®,Supertype,2017,"['Action', 'Indie', 'Sports', 'Early Access']"
736330,Fidget Spinner Editor - Expansion Pack 1,Myarcadegames Studios,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
733110,8-Bit Adventures 2,Critical Games,2018,"['Adventure', 'Indie', 'RPG']"
684770,Fall Fear Fly Redemption,N/D,2017,"Action, Adventure, Casual, Indie, Sports"
725640,DUEL,DUEL,2017,['Indie']
512160,Volleying,Gestalt Development Studio,2017,"['Casual', 'Indie', 'Sports', 'Early Access']"
717780,Trap Labs,Nonce Inc.,2018,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']"
722730,Cogmind,Grid Sage Games,2017,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
726070,Hidden Object - Sweet Home,Fabio Cunha,2017,"['Adventure', 'Casual', 'Indie', 'Simulation']"
691640,RoadRunner VR,N/D,2017,"Adventure, Casual, Indie, Racing"
704510,Mercury Fallen,Nitrous Butterfly,2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
723280,VR360Viewer,N/D,2017,Utilities
678800,SAS: Zombie Assault 4,Ninja Kiwi,2017,"['Action', 'Free to Play', 'RPG']"
710820,BELPAESE: Homecoming,Fazz Brothers,2017,"['Adventure', 'Indie']"
700830,Immersive Poetry,Thalasse Games,2017,"['Adventure', 'Casual', 'Indie']"
685760,Stones of Rome,Nijumi Games,2017,['Casual']
717060,Konrad the Rocket,Leonardo Alexandrino,2017,"['Action', 'Indie']"
708120,Printer Forge 3D,PF3D,2017,"['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Early Access']"
717000,SKIMMERZ,Harrison Went,2017,"['Action', 'Casual', 'Indie']"
660340,Robot King Part I: Rebooted and Ready,Steven Taylor,2017,"['Action', 'Free to Play', 'Indie']"
717190,Super Dungeon Master,Dave Gumble,2017,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
724510,The Quiet Sleep,Why Not Games,2017,"['Indie', 'Strategy', 'Early Access']"
718980,Grey Zone,A.Lepunov,2017,"['Action', 'Adventure', 'Indie', 'Strategy']"
717820,Boom Island,Caden Goodwin,2017,"['Action', 'Indie']"
692680,Don't Explode,Bemoworld Studios,2017,"['Action', 'Indie']"
703480,Virtual Space,N/D,2017,"Utilities, Early Access"
721940,Daily Run,ZtarLab,2017,"['Casual', 'Indie']"
719740,Pi,Sylvain Seccia,2017,"['Action', 'Indie', 'Racing']"
673920,Maso Marble,STUDIO MUNGO,2017,['Casual']
715070,Gold Rush: The Game - Collector's Edition Upgrade,Code Horizon,2017,"['Indie', 'Simulation']"
493900,Dungeons 3,Realmforge Studios,2017,"['Simulation', 'Strategy']"
723790,The Pirate: Plague of the Dead,Home Net Games,2017,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
723960,Twilight Phenomena: Strange Menagerie Collector's Edition,ERS G Studios,2017,"['Adventure', 'Casual']"
724840,RIFT - Mummified Power Pack,Trion Worlds,2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
677700,Attack of the Gooobers,SluggishtacoGames,2017,"['Action', 'Indie']"
697930,Brutal Runner,ANV Team,2017,"['Action', 'Indie']"
659600,Vampire Academy,N/D,2014,['Action']
657020,Save Dash,10ravens s.r.o.,2017,"['Action', 'Indie']"
569720,TUNNEL DIVERS,Spasman Games,2017,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']"
626491,TAC-CORP VIP Access,Spasman Games,2017,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
664560,DreamTank,N/D,2017,"Casual, Indie"
699470,Landon,Avekvist,2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
462940,Making History: The Second World War,Factus Games,2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
704310,Lumberjack VR,N/D,2017,"Action, Indie"
549940,Magical Mysteries: Original Soundtrack,Alder Games,2017,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
716170,Aftercharge ( old alpha ),Chainsawesome Games,2017,['Action']
699100,Megaton: Total Destruction,TotalDistraction,2017,"['Action', 'Strategy', 'Early Access']"
690710,HEIANKYO ALIEN / 平安京エイリアン,"Mindware Co.,Ltd.",2017,"['Action', 'Indie']"
700560,Druid's Tale: Crystal Cave,Xenturion,2017,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']"
706400,DEATHS MAZE,Kev Jackson,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
715010,Diamo XL,Nickervision Studios,2017,"['Action', 'Casual', 'Indie']"
567690,Songs of Araiah: Re-Mastered Edition,vNovel Interactive / Team BG,2017,"['Adventure', 'Casual', 'Indie', 'RPG']"
724030,Buffy Stole Your Sandwich,Xivek's Toybox,2017,['Indie']
700320,Tyto Ecology - Cretaceous Mongolia,Immersed Games,2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
664320,Holy Potatoes! What the Hell?!,Daylight Studios,2017,"['Indie', 'Simulation', 'Strategy']"
719100,Space Way,RewindApp,2017,['Indie']
710790,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),EvilCoGames,2017,"['Adventure', 'Casual', 'Indie']"
700170,Deserving Life,N/D,2017,Free to Play
660220,Cyber Utopia - Artworks.,Coconut Tree Studio,2017,"['Action', 'Adventure', 'Casual']"
462088,RPG Maker VX Ace - Heist Music Pack,"KADOKAWA,Murray Atkinson",2017,"['Design & Illustration', 'Web Publishing']"
406074,RPG Maker VX Ace - Futuristic School Tiles,"KADOKAWA,Sherman3D",2017,"['Design & Illustration', 'Web Publishing']"
732760,Jam Studio VR - Fingerprints in the Sky - Craig Chaquico Bundle,"Beamz Interactive, Inc.",2017,['Casual']
433530,Heliborne,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
681340,ARRAYNIUM,BOBAFETTA,2017,['Casual']
723130,Railgunners,Expresso Studios,2018,"['Action', 'Indie']"
708920,I Can See the Future,Sergey Lir,2017,"['Action', 'Indie']"
724340,Scavenger,Hail Mary Games,2017,"['Casual', 'Indie', 'Strategy']"
684230,Madcap Castle,Diel Mormac Games,2017,['Indie']
654176,Blacksquad - M4 CUSTOM FIRST RELEASE PACKAGE,NS STUDIO,2017,"['Action', 'Free to Play']"
592815,"SUPER ARMY OF TENTACLES 3, XPACK II: Call of Koithulhu",Stegalosaurus Game Development,2017,"['Adventure', 'Indie', 'RPG']"
668490,Telia VR conference,N/D,2017,"Animation & Modeling, Design & Illustration, Education, Utilities"
636460,Rugby League Team Manager 2018,Alternative Software Ltd,2017,"['Simulation', 'Sports']"
609826,FSX: Steam Edition - McDonnell Douglas DC-8™ Series 10 - 40 Add-On,Just Flight,2017,['Simulation']
643670,FSX Steam Edition: Night Environment Italy Add-On,Chris Bell - Creative Design Studios,2017,['Simulation']
683630,Half Past Disaster,Golden Age Creative,2017,['Indie']
689630,Half Past Disaster Soundtrack,Golden Age Creative,2017,['Indie']
658630,Anonymous ME,RKTime,2017,"['Action', 'RPG', 'Early Access']"
719550,Puzzler,Etiquete,2017,"['Casual', 'Indie']"
656320,Planet Protector VR,N/D,2020,"Action, Casual, Indie"
706210,Haul Asteroid,Real Maxwell,2017,"['Action', 'Casual', 'Indie']"
729540,Sylvio 2 Original Soundtrack,Stroboskop,2017,['Adventure']
719330,Friday the 13th: The Game - Emote Party Pack 1,"IllFonic, LLC",2017,['Action']
457650,Stonehenge VR SANDBOX,N/D,2017,Casual
730530,Heliborne - Air Show Camouflage Pack,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
730480,Heliborne - Civil Aviation Camouflage Pack,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
730500,Heliborne - Law Enforcement Camouflage Pack,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
726700,Heliborne - Czech & Slovak Air Force Camouflage Pack,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
729760,Heliborne - Exclusive Camouflage Pack,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
702270,DevWill,Paulo A. M. Villalva,2017,['Action']
730350,Heliborne - Soundtrack and Goodies,JetCat Games,2017,"['Action', 'Indie', 'Massively Multiplayer']"
723700,Rebons: Original Soundtrack,Star Legion,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']"
695650,猎人物语,洋葱头科技,2017,['Action']
634150,ReSizE,Compot,2017,"['Action', 'Strategy']"
724460,Palm Reading Premium,Crazysoft Limited,2016,"['Education', 'Utilities']"
717380,Yerah,DigitalWolfByte,2017,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
700490,玄龙棋MysteriesDragonChess,wei,2017,"['Casual', 'Indie', 'Strategy']"
728980,Light Apprentice Soundtrack,Amazu Media,2017,"['Action', 'Adventure', 'Indie', 'RPG']"
722940,Mighty Action RPG,Dexion Games,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
698260,Star Shelter,N/D,2017,"Action, Adventure, Indie, RPG, Simulation"
722240,Devour them all,Dexion Games,2017,"['Action', 'Casual', 'Indie']"
562398,Train Simulator: GWR Large Prairies Steam Loco Add-On,Victory Works,2017,['Simulation']
376944,Train Simulator: The Alaska Railroad: Anchorage - Seward Route Add-On,Trains &amp; Drivers,2017,['Simulation']
709140,A Dream For Aaron,Vidas Salavejus,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
668510,Kartofank VR,N/D,2017,"Action, Adventure, Casual, Indie, Simulation, Sports"
508200,Bacon Tales - Between Pigs and Wolves,Uruca Game Studio,2017,"['Casual', 'Indie', 'Strategy']"
673730,Aurrery,Mark France,2017,"['Indie', 'Simulation', 'Audio Production', 'Early Access']"
696060,Live,empty assembly,2017,"['Action', 'Indie']"
601430,The Evil Within 2,Tango Gameworks,2017,"['Action', 'Adventure']"
660160,Field of Glory II,Byzantine Games,2017,"['Simulation', 'Strategy']"
730340,Rocks and Rockets Soundtrack,Unknown Hero,2017,"['Adventure', 'Indie']"
686680,Computer Tycoon,Progorion,2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
644800,SpacerX - Dome Survivals,Extarzz Team,2017,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
699680,Monopolka,Koker_007,2017,"['Casual', 'Indie', 'Massively Multiplayer', 'Early Access']"
726400,Aliens: Zone-X,N/D,2016,['N/D']
715840,PooSky,"CSM,Excellente23",2017,"['Casual', 'Indie']"
714910,n-body VR,N/D,2017,"Indie, Simulation"
725420,"PooSky -  Artbook ""Great statements by Capitain Pooper""","CSM,Excellente23",2017,"['Casual', 'Indie']"
731540,I was here - Bonus Wallpapers,Okinawa Sunrise,2017,"['Casual', 'Free to Play', 'Indie']"
729130,Sound Soarer,Bjarki Arge Andreasen,2017,"['Casual', 'Indie']"
722010,B A S E M E N T,Golden Bear's GAMEWORKS,2017,['Indie']
732200,Fantasy Grounds - Southlands Heroes (5E),"SmiteWorks USA, LLC",2017,"['Indie', 'RPG', 'Strategy']"
505220,King of Spin VR,N/D,2017,"Action, Casual, Simulation, Sports"
447400,JourneyQuest 3: The Pale Lady,N/D,2017,['N/D']
714270,imos LOFT,"imos AG,MOS Consult",2017,"['Animation & Modeling', 'Design & Illustration']"
663380,Tales from Candlekeep: Tomb of Annihilation,BKOM Studios,2017,"['Adventure', 'RPG', 'Strategy']"
716150,Nakawak,Anxious Neck Games,2017,"['Action', 'Adventure', 'Indie']"
723770,Flute Master - Play 6,Classplash,2017,['Indie']
677650,Brass,Cublo,2017,['Strategy']
714050,Undead,DOT Entertainment,2017,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy']"
710640,UNDERGROUND CLUB 2018,IHS,2017,"['Casual', 'Indie', 'Racing', 'Simulation']"
718910,Vitamin Girl,ANDORE,2017,"['Action', 'Indie']"
686500,Sylvio 2,Stroboskop,2017,['Adventure']
731220,Vampires! - Wallpapers & OST,For Kids,2017,"['Casual', 'Indie']"
711760,Bound To Light,Babloon Studios,2018,"['Adventure', 'Indie']"
570050,Raiden V: Director's Cut | 雷電 V Director's Cut | 雷電V:導演剪輯版,"Moss Co., Ltd.",2017,['Action']
715430,Going Astray,Slayers' Stronghold Studios,2017,"['Action', 'Indie']"
718660,Magic matchstick,Anime squad,2017,"['Casual', 'Indie']"
730070,Jam Studio VR - Disney Phineas and Ferb Bundle,"Beamz Interactive, Inc.",2017,['Casual']
714350,C2H6O,ILLUMICORP,2017,['Action']
661490,Insert Paper,Startreming,2017,['Indie']
721350,Where Are My Friends?,Beard Games Studio,2017,"['Adventure', 'Indie']"
675290,Rocket League® – Fast & Furious™ '99 Nissan Skyline GT-R R34,"Psyonix, Inc.",2017,"['Action', 'Indie', 'Racing', 'Sports']"
675280,Rocket League® – Fast & Furious™ '70 Dodge® Charger R/T,"Psyonix, Inc.",2017,"['Action', 'Indie', 'Racing', 'Sports']"
714280,Time Up,Grid Game,2017,"['Action', 'Adventure', 'Casual', 'Indie']"
731780,Fantasy Grounds - Mythic Monster #7: Inner Planes (PFRPG),"SmiteWorks USA, LLC",2017,"['Indie', 'RPG', 'Strategy']"
732170,Fantasy Grounds - Treasury of the City (PFRPG),"SmiteWorks USA, LLC",2017,"['Indie', 'RPG', 'Strategy']"
716600,Premier Buggy Racing Tour,JDRumble,2017,"['Indie', 'Racing', 'Sports']"
719370,ELE BLAZE,Pixel Guy,2017,['Action']
673940,Dragon Glory,TeamTop Games,2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
722220,Escape from here,Dexion Games,2017,"['Action', 'Adventure', 'Casual', 'Indie']"
657470,Take Off - The Flight Simulator,Jujubee S.A.,2017,['Simulation']
692530,Community Garden,N/D,2017,"Indie, Massively Multiplayer, Simulation, Early Access"
718840,DiamondFalls,GraphXGames,2017,"['Casual', 'Indie', 'Strategy']"
722020,Bitcoin Collector: Spinners Attack,Blender Games,2017,"['Casual', 'Indie']"
583860,PhotoZoom Classic 6,Ben Vista Ltd.,2017,['Photo Editing']
656090,Salty Fish Go!,ZuoBuLaiGame,2017,['Action']
716130,Rotatorix,NeuralSoft,2017,"['Casual', 'Indie', 'Racing']"
718090,Princess.Loot.Pixel.Again x2,IndieMax,2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
703050,iHUGU,Kool2Play Sp. z o.o.,2017,['Casual']
656880,Cybercube,Just1337 Studio,2017,"['Action', 'Casual', 'Indie']"
582560,The Invisible Hours,N/D,2017,"Adventure, Casual"
687900,unWorded,Bento Studio,2017,"['Adventure', 'Indie']"
485390,Machine Made: Rebirth,Proteus Studios,2017,"['Indie', 'RPG']"
623170,Zombie Solitaire 2 Chapter 2,rokaplay,2017,"['Casual', 'Indie', 'Strategy']"
722340,Captain vs Sky Pirates,Boogygames Studios,2017,"['Action', 'Adventure', 'Indie', 'Strategy']"
719130,OVO Smash!,in Principle Games,2017,"['Casual', 'Indie']"
715370,Fidget Spinner Editor,Myarcadegames Studios,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
704660,Maze Trials,JB,2017,"['Adventure', 'Casual', 'Indie']"
520370,Pigeon Fight,OnionMilk,2017,"['Casual', 'Indie', 'Simulation']"
666840,Middle-earth™: Shadow of War™ 4K Cinematic Pack,Monolith Productions,2017,"['Action', 'Adventure', 'RPG']"
561950,Middle-earth™: Shadow of War™ High Resolution Texture Pack,"Monolith Productions, Inc.",2017,"['Action', 'Adventure', 'RPG']"
356190,Middle-earth™: Shadow of War™,Monolith Productions,2017,"['Action', 'Adventure', 'RPG']"
668170,Incline,Homewreckers Studio,2017,"['Action', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
629580,Middle-earth™: Shadow of War™ Starter Bundle,Monolith Productions,2017,"['Action', 'Adventure', 'RPG']"
716270,Middle-earth™: Shadow of War™ Expansion Pass,Monolith Productions,2017,"['Action', 'Adventure', 'RPG']"
722540,Banana Town,Joseph MacDonald,2017,"['Casual', 'Simulation', 'Early Access']"
717950,Rainbow Snake,"38,9_Degrees",2017,['Casual']
719610,Free Bowling 3D,"38,9_Degrees",2017,['Casual']
591090,Bestseller: Curse of the Golden Owl,ECC GAMES SP. Z O.O.,2017,"['Adventure', 'Casual']"
665270,弹幕音乐绘 ～风雷幻奏曲～ / Barrage Musical  ~A Fantasy of Tempest~,SlimeSmile,2017,"['Action', 'Indie']"
679030,HELI-COMMANDO 2017,RF,2017,['Action']
720470,Caveman Alive,Vyacheslav Shilikhin,2017,"['Adventure', 'Casual', 'Indie', 'Simulation']"
532980,Thaumistry: In Charm's Way,Bobbates LLC.,2017,['Adventure']
700610,DungeonGOGO,David Sof,2017,"['Action', 'Indie']"
698610,Through Blocks,Kirill Kupryakhin,2017,"['Adventure', 'Indie', 'Early Access']"
349510,Hanako: Honor & Blade,"+Mpact Games, LLC.",2017,"['Action', 'Indie', 'Early Access']"
712610,Onironauta,PianoB Studio,2017,"['Adventure', 'Indie']"
712810,Fallen Times,DaFu Studio,2017,"['Action', 'Adventure', 'Indie']"
712150,TankVR,N/D,2017,"Action, Casual, Indie, Simulation, Strategy, Early Access"
720540,TRIPLE TWENTY - VR Darts,N/D,2017,"Casual, Indie, Simulation, Sports"
720840,"""TWO DRAW""",Semen Rodin,2017,"['Casual', 'Indie', 'Strategy']"
685990,Forgotten Land,Donbass Games,2017,"['Action', 'Adventure', 'Indie']"
686580,Storms of Shambhala,Corwin Peters,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
711460,Duel Survival,Tech Warrior-Dylan Dugan,2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
712540,Portrait Drawing Fundamentals Course,N/D,2012,['N/D']
568060,Hyper Void,IN|Framez Technology Corp.,2017,"['Action', 'Indie']"
339250,Winged Sakura: Endless Dream,WINGED SAKURA GAMES,2017,"['Action', 'Indie', 'RPG', 'Strategy']"
724720,Automobilista - Brazilian Touring Car Classics,Reiza Studios,2017,"['Racing', 'Simulation', 'Sports']"
678310,Pinball Deluxe: Reloaded,Made of Bits,2017,"['Casual', 'Indie', 'Simulation']"
721880,Winged Sakura: Endless Dream - Art Collection,WINGED SAKURA GAMES,2017,"['Action', 'Indie', 'RPG', 'Strategy']"
721870,Winged Sakura: Endless Dream - Soundtrack,WINGED SAKURA GAMES,2017,"['Action', 'Indie', 'RPG', 'Strategy']"
402330,Press X to Not Die,All Seeing Eye Games,2017,"['Action', 'Indie']"
727400,A Matter of Murder - More Wallpapers,Worthing &amp; Moncrieff,2017,"['Adventure', 'Casual', 'Indie']"
664670,Healing The Stupid,N/D,2015,['N/D']
679560,CyberLink PowerDirector 16 Ultra,CyberLink,2017,"['Utilities', 'Video Production']"
664190,Slide!!,Red Chain Games Ltd.,2017,"['Casual', 'Indie', 'Strategy']"
679540,CyberLink PhotoDirector 9 Deluxe,CyberLink,2017,"['Design & Illustration', 'Photo Editing', 'Utilities']"
679570,CyberLink PowerDirector 16 Ultimate,CyberLink,2017,['Video Production']
720000,Don't Panic!,"V34D4R,Yolick",2017,"['Indie', 'Strategy']"
713380,Mr. Barrel,Fürst,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
384740,CAT Interstellar,Ionized Games,2017,"['Adventure', 'Indie']"
711480,Room 42,Akumu Games,2017,"['Action', 'Adventure']"
715320,Legend of Egypt - Pharaohs Garden,magnussoft,2017,['Casual']
598960,Mashinky,Jan Zelený,2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
709590,Farkle Friends,Jason Crosby,2017,['Casual']
685080,F-5E: Aggressors Air Combat Maneuver Campaign,Maple Flag,2017,['Simulation']
699860,Civil War: 1864,HexWar Games,2017,['Strategy']
603330,Blasted Road Terror,Tryzna83,2017,"['Action', 'RPG', 'Strategy', 'Early Access']"
694370,Space Pilgrim Academy,Pilgrim Adventures,2017,"['Adventure', 'Indie']"
723950,Haunted Manor: Queen of Death Collector's Edition,Top Evidence Studio,2017,"['Adventure', 'Casual']"
701690,Water Planet - Original Soundtrack,The Revera Corporation,2017,"['Adventure', 'Indie']"
715460,Disparity,tamationgames,2017,"['Indie', 'Strategy']"
694790,The Botanist,Jamo Games,2017,"['Casual', 'Indie', 'Simulation']"
702070,ASCII Wars,N/D,N/D,Strategy
693760,ProjectFiles,Ionized Games,2017,"['Action', 'Adventure', 'Free to Play', 'Indie']"
674360,Orb Flo,Parrott Studios,2017,"['Casual', 'Indie']"
680170,VR Triber,N/D,2017,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access"
679080,Toy Goblins,N/D,2017,"Action, Adventure, Indie, RPG, Strategy, Early Access"
719460,Crankies Workshop: Grizzbot Assembly 2,Crankies Smartworks,2017,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
