Id_juego,Nombre,Género
632660,AVOlight.Space - Unlock Media Players,"Utilities, Video Production, "
632510,Blockle,"Casual, Indie, "
574820,Cat or Bread?,"Casual, Indie, "
468250,Warfare Online,"Free to Play, Indie, Massively Multiplayer, Strategy, "
620320,Atelier Firis - Costume: Ritual Cleric / フィリス衣装『リチュアルクレリック』,"RPG, "
620326,Atelier Firis - Character: Shanon / 追加キャラクター『シャノン』,"RPG, "
620321,Atelier Firis - Costume: Brave Archer / リアーネ衣装『ブレイブアーチャー』,"RPG, "
620322,Atelier Firis - Costume: Noble Wizard / イルメリア衣装『ノーブルウィザード』,"RPG, "
620324,Atelier Firis - Costume: Glorious Sage / ソフィー衣装『グロリアスセイジ』,"RPG, "
545270,NBA Playgrounds,"Sports, "
620323,Atelier Firis - Costume: Duel Warrior / ドロッセル衣装『デュエルウォーリア』,"RPG, "
620325,Atelier Firis - Costume: Crest Paladin / シャノン衣装『クレストパラディン』,"RPG, "
624390,POBEDA - SOUNDTRACK,"Action, Casual, Indie, "
628870,Soccer Manager Arena,"Free to Play, Sports, "
629280,Run Away,"Adventure, Casual, "
633310,Stellaris: Anniversary Portraits,"Simulation, Strategy, "
623580,POBEDA,"Action, Casual, Indie, "
616640,B-12: Brantisky Mk. 12,"Action, Indie, Early Access, "
397850,Sonder. Episode ONE,"Adventure, Indie, Simulation, Early Access, "
623080,planetarian HD,"Adventure, Casual, Simulation, "
502720,Star Explorers,"Action, Adventure, Indie, RPG, Simulation, Early Access, "
631580,World to the West - Soundtrack,"Action, Adventure, Indie, RPG, "
550900,Metin2,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, "
440730,Survival Zombies The Inverted Evolution,"Action, Adventure, Indie, Simulation, "
632210,Frosty Kiss - Digital Soundtrack,"Adventure, Casual, Indie, "
633470,Eventide Night - OST,"Casual, Indie, "
394490,Buildanauts,"Casual, Indie, Simulation, Early Access, "
543050,ARC Continuum,"Action, Adventure, Indie, "
566530,Mass Exodus,"Action, Casual, Indie, "
551917,Wars Across the World: Kentucky 1861,"Indie, Strategy, "
341040,Wars Across The World,"Indie, Strategy, "
551910,Wars Across the World: Austerlitz 1805,"Indie, Strategy, "
551911,Wars Across the World: Berlin 1945,"Indie, Strategy, "
551916,Wars Across the World: Bull Run 1861,"Indie, Strategy, "
554371,Wars Across the World: Carrhae 53,"Indie, Strategy, "
551913,Wars Across the World: Hastings 1066,"Indie, Strategy, "
553170,Wars Across the World: Hamilkar 264,"Indie, Strategy, "
551912,Wars Across the World: Korea 1950,"Indie, Strategy, "
553271,Wars Across the World: Mali 2012,"Indie, Strategy, "
551915,Wars Across the World: Normandy 1944,"Indie, Strategy, "
551918,Wars Across the World: Missouri 1861,"Indie, Strategy, "
551914,Wars Across the World: Saratoga 1777,"Indie, Strategy, "
547620,Wars Across the World: Six Days 1967,"Indie, Strategy, "
564890,Wars Across the World: Tannenberg 1914,"Indie, Strategy, "
554370,Wars Across the World: Waterloo 1815,"Indie, Strategy, "
551919,Wars Across the World: West Virginia 1861,"Indie, Strategy, "
574964,Wars across the Wolrd: Bulge 1944,"Indie, Strategy, "
623970,Pixvana SPIN Play,"Video Production, Web Publishing, "
630510,PsychLabVR,"Education, Software Training, "
629330,Fight Songs: The Music Of Team Fortress 2,"Action, Free to Play, "
632650,Clown2Beat Crazy Circus,"Action, Adventure, Casual, Free to Play, Indie, "
606490,Duck Life: Space,"Casual, Indie, Racing, Simulation, Sports, "
525360,Shio,"Action, Indie, "
619480,"Rock, Ken, Bo","Action, Indie, "
630920,Shio - Original Soundtrack,"N/D, "
614008,X-Plane 11 - Add-on: Aerosoft - Airport Lugano,"Simulation, "
496290,Deep Dark Dungeon,"Action, Indie, RPG, Early Access, "
633410,Unexplored Mithril Run,"Action, Adventure, Indie, RPG, "
626640,Lost Lands: The Wanderer,"Adventure, Casual, "
627530,Strata inStudio VR,"Casual, Animation & Modeling, Design & Illustration, "
629100,"Cadenza: Music, Betrayal and Death Collector's Edition","Adventure, Casual, "
474830,Time in Time,"Indie, Strategy, "
632790,Riptale Soundtrack,"Action, Adventure, Indie, "
556391,Steep™ - Winterfest Pack,"Action, Sports, "
436670,The Legend of Heroes: Trails in the Sky the 3rd,"RPG, "
562260,WAVESHAPER,"Action, Casual, Indie, "
351690,Apple Jack 1&2,"Action, Indie, "
614170,"Learning Punch! Software®: Training, Tools & Tutorials for V19 - Windows Version - by Patricia Gamburgo","Design & Illustration, "
614240,Designing your Dream Home Using Punch Software eBook by Patricia Gamburgo,"Design & Illustration, "
612050,VRIQ,"Free to Play, Simulation, "
624060,Shattered Steel,"Action, Simulation, "
620570,Tower!2011:SE,"Indie, Simulation, "
632630,TANE DLC: Shmmns Coil Transporter,"Simulation, "
616110,SPACEPLAN,"Adventure, Casual, Indie, "
633280,TANE DLC: Canadian Rocky Mountains - Rogers Pass,"Simulation, "
621000,ROBOT MASTER,"Casual, Indie, Strategy, "
618510,Battle Bruise,"Action, Indie, "
628340,Kick Speed : Global Operations ( KS : GO ),"Action, Indie, Strategy, "
603100,ATOMINE,"Action, Indie, "
587580,Nature Treks VR,"Indie, Simulation, "
463795,Warhammer: End Times - Vermintide Stromdorf,"Action, Indie, "
438903,Pure Hold'em - Macabre Card Deck,"Casual, Indie, Simulation, Sports, Strategy, "
620382,Tap Adventure: Time Travel - Beginner's Pack,"Adventure, Free to Play, "
630500,SPACEPLAN Soundtrack,"Adventure, Casual, Indie, "
616030,Eventide Night,"Casual, Indie, "
362120,H-Hour: Worlds Elite - Soundtrack,"Action, Indie, "
378350,Chromadrome 2,"Action, Racing, "
609791,Female #1 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
609792,Female #2 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
609793,Female #3 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
609795,Male #2 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
603780,- Arcane preRaise -,"Adventure, Casual, Indie, RPG, Strategy, "
580600,NieR:Automata™ - 3C3C1D119440927,"Action, RPG, "
630290,TumbleSeed - Original Soundtrack,"Action, Adventure, Indie, "
609794,Male #1 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
620800,Big Hit VR Baseball,"Casual, Indie, Simulation, Sports, "
609790,Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
614710,Seance: The Unquiet (Preview),"Indie, "
590205,Rocksmith® 2014 Edition – Remastered – Mix Tape Song Pack,"Casual, Simulation, "
590206,Rocksmith® 2014 Edition – Remastered – David Bowie - “Moonage Daydream”,"Casual, Simulation, "
590207,Rocksmith® 2014 Edition – Remastered – Marvin Gaye & Tammi Terrell - “Ain’t No Mountain High Enough”,"Casual, Simulation, "
590208,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,"Casual, Simulation, "
609796,Male #3 + Starter Pack for Arcane (pre)Raise,"Adventure, Casual, Indie, RPG, Strategy, "
590209,Rocksmith® 2014 Edition – Remastered – Blue Swede - “Hooked on a Feeling”,"Casual, Simulation, "
590210,Rocksmith® 2014 Edition – Remastered – Raspberries - “Go All the Way”,"Casual, Simulation, "
593272,Call of Duty®: Infinite Warfare - Ozzy Man Reviews VO Pack,"Action, Adventure, "
584930,Conductor,"Action, Adventure, Indie, "
597310,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),"Indie, RPG, Strategy, "
597420,Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),"Indie, RPG, Strategy, "
627030,Fantasy Grounds - Pathfinder RPG - Rise of the Runelords Adventure Path Anniversary Edition (PFRPG),"Indie, RPG, Strategy, "
597600,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 1: Stolen Land (PFRPG),"Indie, RPG, Strategy, "
597610,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 2: Rivers Run Red (PFRPG),"Indie, RPG, Strategy, "
612580,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 3: The Varnhold Vanishing (PFRPG),"Indie, RPG, Strategy, "
607480,Fantasy Grounds - Pathfinder RPG - Advanced Player's Guide (PFRPG),"Indie, RPG, Strategy, "
624430,AI Rebellion VR,"Action, Adventure, Simulation, "
593980,Gluon,"Action, Indie, RPG, Simulation, Strategy, "
448170,Last Dream: World Unknown,"Indie, RPG, "
582260,Extreme-G 2,"Racing, "
581130,Metal Waltz: Anime tank girls,"Adventure, RPG, Simulation, Strategy, "
625790,Dana Gould: I Know It's Wrong,"N/D, "
625510,Totally Bill Hicks,"N/D, "
623870,Chad Daniels: As Is,"N/D, "
625970,Greg Fitzsimmons: Life on Stage,"N/D, "
546800,Tower in the Sky : Tactics Edition,"Action, Adventure, Indie, RPG, Strategy, "
610990,The Midnight Sanctuary Demo,"Adventure, Indie, "
629310,Darkarta: A Broken Heart's Quest CE - Music Pack,"Adventure, Casual, Indie, "
313390,Vertical Strike Endless Challenge,"Action, Indie, Simulation, "
416060,Westboro,"Action, Adventure, Indie, RPG, "
513102,TS Marketplace: Ootz 42 Wagon Pack Add-On,"Simulation, "
580120,Westboro Soundtrack,"Action, RPG, "
513099,TS Marketplace: Fads 177 Wagon Pack Add-On,"Simulation, "
513104,TS Marketplace: Tagnoos 898 Wagon Pack Add-On,"Simulation, "
437720,Blossoms Bloom Brightest,"Adventure, Casual, Indie, "
446650,Blossoms Bloom Brightest - Guide Book,"Indie, "
624282,Blossoms Bloom Brightest - Sara Daki,"Adventure, Casual, Indie, "
588110,One Dog Story,"Action, Adventure, Indie, "
620260,One Dog Story - The Complete Soundtrack,"Action, Adventure, Indie, "
624280,Blossoms Bloom Brightest - Erica Daki,"Adventure, Casual, Indie, "
624281,Blossoms Bloom Brightest - Kotoha Daki,"Adventure, Casual, Indie, "
580590,Cublast HD,"Casual, Indie, "
602815,FSX Steam Edition: Night Environment: Germany Add-On,"Simulation, "
622690,A Midsummer Night's Choice - Commentary Track,"Adventure, Indie, RPG, "
630300,Extra Life Backpack,"Action, Casual, Indie, Sports, "
586880,Mini Ghost,"Action, Adventure, Casual, Indie, "
547860,Rend,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access, "
609100,Gold Rush! 2,"Adventure, Indie, Strategy, "
626840,Shadow Wolf Mysteries: Curse of the Full Moon Collector's Edition,"Adventure, Casual, "
631330,Creature Clicker - Starter Pack,"Action, Casual, Indie, "
631331,Creature Clicker - Supporter Pack,"Action, Casual, Indie, "
631332,Creature Clicker - Deluxe Pack,"Action, Casual, Indie, "
529240,"Creature Clicker - Capture, Train, Ascend!","Action, Casual, Indie, Early Access, "
624690,NEXT JUMP: Shmup Tactics,"Action, Indie, Strategy, "
345630,The Eden of Grisaia,"Action, Adventure, Casual, "
577480,Higurashi When They Cry Hou - Ch. 5 Meakashi,"Adventure, "
601340,Project of the Developer,"Action, Indie, "
615680,Vagrant Hearts Zero,"Adventure, Casual, Indie, RPG, Strategy, "
598180,Arcane Mapper,"Design & Illustration, Early Access, "
611800,Jidousha Shakai,"Indie, Massively Multiplayer, Racing, Simulation, Early Access, "
617660,Dong-Jin Rice-hime（東津萌米）,"Adventure, Indie, "
486370,Pinball Evolution VR,"Indie, Simulation, Early Access, "
588710,Neighboring Islands,"Adventure, Indie, "
564990,Olav: the story of one boy,"Adventure, Casual, Indie, "
615210,Neighboring Islands - soundtrack,"Adventure, Indie, "
521100,MinosMaze - The Minotaur's Labyrinth,"Action, Adventure, Indie, "
468720,Tabletop Simulator - In the Name of Odin,"Casual, Indie, RPG, Simulation, Strategy, "
485130,Super Red-Hot Hero,"Indie, "
589430,Killer Elite – Time to Die,"Action, Indie, Massively Multiplayer, "
613020,Gem Hunter,"Action, Adventure, Indie, "
631310,Warpaint - Original Soundtrack [OST],"Casual, Indie, Strategy, "
621050,Crazy Veggies,"Action, Casual, Indie, "
589150,Viking Rage,"Action, Casual, Indie, "
622400,Agatha Knife - Original Soundtrack,"Adventure, Indie, "
445190,Expeditions: Viking,"Indie, RPG, Strategy, "
593370,Expeditions: Viking - Blood-Ice,"Indie, RPG, Strategy, "
629920,Swingin Swiggins - SoundTrack,"Action, Adventure, Casual, Indie, "
589690,Queen's Quest 3: The End of Dawn,"Adventure, Casual, "
592820,Expeditions: Viking - Soundtrack and Art Book,"Indie, RPG, Strategy, "
562210,Древняя Русь,"Casual, Indie, "
625610,Древняя Русь. Золотое издание,"Casual, Indie, "
429780,Bunny Hop League,"Indie, Sports, "
532320,de Blob,"Action, Adventure, Casual, Indie, "
561556,Ix the Interloper - Awesomenauts Character,"Action, Indie, Strategy, "
561538,Gnaw - Awesomenauts Character,"Action, Indie, Strategy, "
561546,Jimmy and the LUX5000 - Awesomenauts Character,"Action, Indie, Strategy, "
561553,Ksenia - Awesomenauts Awesomenauts,"Action, Indie, Strategy, "
561533,Leon Chameleon - Awesomenauts Character,"Action, Indie, Strategy, "
561559,Max Focus - Awesomenauts Character,"Action, Indie, Strategy, "
561549,Ted McPain - Awesomenauts Character,"Action, Indie, Strategy, "
590202,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Figure It Out”,"Casual, Simulation, "
561542,Penny Fox - Awesomenauts Character,"Action, Indie, Strategy, "
590203,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Little Monster”,"Casual, Simulation, "
561551,Nibbs - Awesomenauts Character,"Action, Indie, Strategy, "
590204,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Out of the Black”,"Casual, Simulation, "
619710,Immortal Redneck - Original Soundtrack,"Action, Indie, "
619711,Immortal Redneck - Digital Artbook,"Action, Indie, "
595140,Immortal Redneck,"Action, Indie, "
502820,Batman™: Arkham VR,"Adventure, "
628600,Don't Get Hit In The Face - Sountrack,"Action, Indie, "
607070,La La Land,"N/D, "
611160,Karnage Chronicles,"Action, Adventure, RPG, "
618600,挑战立方VR(Challenge Cube VR),"Casual, Sports, "
331480,Pinstripe,"Adventure, Casual, Indie, "
501300,What Remains of Edith Finch,"Adventure, Indie, "
332740,Pinstripe Original Soundtrack,"Adventure, Casual, Indie, "
575310,Sniper Ghost Warrior 3 - Season Pass,"Action, "
540010,Symphony of the Machine,"Indie, "
624940,S.K.I.L.L. - Special Force 2 - Sniper Pack,"Action, Adventure, Free to Play, Sports, Strategy, "
592423,"Games of Glory - ""Masters of the Arena 2017""","Action, Free to Play, Strategy, "
592422,"Games of Glory - ""Gladiators Pack""","Action, Free to Play, Strategy, "
342150,Games of Glory,"Action, Free to Play, Strategy, "
621560,LOGistICAL - New Zealand,"Casual, Strategy, "
625871,FreeStyleFootball - Card Pack (CF),"Action, Casual, Free to Play, Indie, Sports, "
592421,"Games of Glory - ""Guardians Pack""","Action, Free to Play, Strategy, "
625874,FreeStyleFootball - Card Pack (CMF),"Action, Casual, Free to Play, Indie, Sports, "
628280,ZHEROS - The forgotten land,"Action, Indie, "
625879,FreeStyleFootball - Card Pack (LIB),"Action, Casual, Free to Play, Indie, Sports, "
625876,FreeStyleFootball - Card Pack (DMF),"Action, Casual, Free to Play, Indie, Sports, "
625877,FreeStyleFootball - Card Pack (SMF),"Action, Casual, Free to Play, Indie, Sports, "
625873,FreeStyleFootball - Card Pack (SS),"Action, Casual, Free to Play, Indie, Sports, "
625870,FreeStyleFootball - Card Pack (ST),"Action, Casual, Free to Play, Indie, Sports, "
625880,FreeStyleFootball - Card Pack (SW),"Action, Casual, Free to Play, Indie, Sports, "
625872,FreeStyleFootball - Card Pack (WF),"Action, Casual, Free to Play, Indie, Sports, "
625881,FreeStyleFootball - Card Pack (WB),"Action, Casual, Free to Play, Indie, Sports, "
625852,FreeStyleFootball - Dirk Package,"Action, Casual, Free to Play, Indie, Sports, "
625851,FreeStyleFootball - Ginger Package,"Action, Casual, Free to Play, Indie, Sports, "
625850,FreeStyleFootball - Rachel Package,"Action, Casual, Free to Play, Indie, Sports, "
625853,FreeStyleFootball - Nicky Package,"Action, Casual, Free to Play, Indie, Sports, "
620310,Bonny's Adventure,"Action, Adventure, Casual, Indie, "
620670,The Cursed Revolver,"Action, Indie, Early Access, "
586140,BlazBlue Centralfiction,"Action, "
448195,Train Simulator: Clear Creek Old Timer Rolling Stock Pack Add-On,"Simulation, "
618270,Spiritlands,"Adventure, Casual, Indie, Simulation, Strategy, Early Access, "
516430,Ruin of the Reckless,"Action, Adventure, Indie, RPG, "
537540,The Last Journey,"Adventure, Indie, Simulation, "
544730,Catan Universe,"Strategy, "
602140,The Uncertain: VR Experience,"Casual, Free to Play, Indie, Early Access, "
587430,I Expect You To Die,"Adventure, "
629500,Fantasy Grounds - Hellfrost: Siege of Watch Gap Fort (Savage Worlds),"Indie, RPG, Strategy, "
609460,Fantasy Grounds - Hellfrost: Against the Elements (Savage Worlds),"Indie, RPG, Strategy, "
541200,Get To The Orange Door,"Action, Adventure, Indie, Early Access, "
609480,Fantasy Grounds - ETU: Horror for the Holidays (Savage Worlds),"Indie, RPG, Strategy, "
602630,Diorama Worlds,"Casual, Indie, Simulation, "
620270,Fantasy Grounds - Deadlands Reloaded: Saddle Sore (Savage Worlds),"Indie, RPG, Strategy, "
626900,My Name is You - OST,"Indie, "
519540,Virtual Islands,"Casual, Sports, "
623670,Moe Mekuri SP - 萌めくりSP -,"Indie, "
624920,Trapped With the Dolls VR,"Adventure, Free to Play, Indie, "
443590,Prism,"Action, Adventure, Casual, Indie, RPG, "
575860,Tomb Joe,"Action, Adventure, Casual, Indie, "
619100,Spirit Guide Crucible,"Action, Casual, Indie, "
614030,Rhythm Rush!,"Action, Indie, "
608590,Hack_me 2 - Wallpapers,"Indie, Simulation, "
623150,Car Mechanic Simulator 2015 - Car Stripping,"Racing, Simulation, "
368070,Sniper Ghost Warrior 3,"Action, "
628950,Nephise Begins,"Adventure, Casual, Indie, "
581980,Candy Machine,"Casual, Indie, Simulation, Strategy, "
587510,PSYCHO-PASS: Mandatory Happiness - Digital Art Book,"Adventure, "
522880,PSYCHO-PASS: Mandatory Happiness,"Adventure, "
623470,League of Light: Wicked Harvest Collector's Edition,"Adventure, Casual, "
628930,We Slay Monsters - Original Sound Track,"Indie, RPG, Strategy, "
574330,Mac Exporter,"Animation & Modeling, Education, Utilities, Web Publishing, "
621040,弗拉梅尔的奇迹 OST,"Adventure, Indie, "
614890,Cuit,"Casual, Indie, Strategy, "
594970,Call of Duty®: MWR Variety Map Pack,"Action, "
554260,Skins dos Youtubers Brasil,"Adventure, Casual, Indie, "
615140,Wordlase - Soundtrack,"Casual, Indie, "
612600,Drone Fighters,"Action, Indie, Simulation, Sports, Early Access, "
617380,CUIT - Official Soundtrack,"Casual, Indie, Strategy, "
